,0,1
Lyrics_all/Lyrics_MelissaLaveaux.json,"{<Song Pretty Girls by Melissa Laveaux>, <Song Chère trahison by Melissa Laveaux>, <Song Postman by Melissa Laveaux>, <Song My boat by Melissa Laveaux>, <Song Needle in the hay by Melissa Laveaux>, <Song Dodo titit by Melissa Laveaux>}","{'hassle', 'toothache', 'slowly', 'b*tch', 'postman', 'floor', 'built', 'tryed', 'bleeding', 'inside', 'found', 'trying', 'ruthless', 'fear', 'duchess', 'Ooooh', 'left', 'dignity', 'above', 'homemade', 'Oooh', 'door', 'tears', 'pretty', 'righteous', 'knots', 'clots'}"
Lyrics_all/Lyrics_TSRCrew.json,"{<Song 1 an plus tard by TSR Crew>, <Song Bonne Epoque by TSR Crew>, <Song Tu connais le tarif by TSR Crew>, <Song La fin du film by TSR Crew>, <Song Garde la tête froide by TSR Crew (Ft. Anraye)>, <Song Anticop by TSR Crew>, <Song Fair Play Prod by TSR Crew>, <Song Faut Pas S'en Faire by TSR Crew>, <Song Sans Sommation Pt.3 by TSR Crew>, <Song Ignorance by TSR Crew>, <Song Faut qu'on taille by TSR Crew>, <Song Laisse-moi l'crom by TSR Crew>, <Song Freestyle d'Attente by TSR Crew (Ft. Al Pa, Gronad & Juste Cause)>, <Song L'Effet D'un Tsunami by TSR Crew (Ft. Assos de Dingos, Ghetto Kristo, Kartier Federal, Ombre Sonore, Sibeco & Wira)>, <Song TSR Au Complet by TSR Crew>, <Song Frères De Son by TSR Crew>, <Song Ligne de Mire by TSR Crew>, <Song Hémoragique by TSR Crew>, <Song TSR feat. Foktu by TSR Crew (Ft. Foktu)>, <Song Intro by TSR Crew>, <Song Une feuille à ... by TSR Crew>, <Song À quoi ça rime by TSR Crew>, <Song Oublie pas by TSR Crew>, <Song Jeunes du 18 by TSR Crew>, <Song 200 rimes à l’heure by TSR Crew>, <Song Montgolfière by TSR Crew>, <Song Ici by TSR Crew>, <Song Tise, shit & rap by TSR Crew>, <Song Rodéo Verbal by TSR Crew>, <Song Sans Sommation Pt.1 by TSR Crew>, <Song Cromatisme by TSR Crew (Ft. Anraye & Foktu)>, <Song Panique à Bord by TSR Crew>, <Song Champs de vision by TSR Crew>, <Song Sans Sommation Pt.2 by TSR Crew>, <Song Les 7 péchés by TSR Crew (Ft. 18e Sale & TPT)>, <Song Seum drogue millionnaire by TSR Crew>, <Song Incisif by TSR Crew>, <Song Silence forcé by TSR Crew (Ft. 2ci, Al Pa, Hugo TSR, Kselo, Sopik & Vin7)>, <Song Jours noirs by TSR Crew>, <Song Imagine by TSR Crew>, <Song Chambre Froide by TSR Crew>, <Song Des Nerfs En Guise De Vers by TSR Crew>, <Song Faut tenir by TSR Crew (Ft. Al Pa, L'éxilé & Scar)>, <Song Le Silence Se Tait by TSR Crew>, <Song Du nord au sud (face B) by TSR Crew>, <Song Cris sans thème by TSR Crew>, <Song Mes frères by TSR Crew>, <Song Jeunesse Perdue by TSR Crew>, <Song Full Time Killer by TSR Crew>, <Song Sans appel by TSR Crew (Ft. Lille Egal Musik)>, <Song Mine de plomb by TSR Crew>, <Song Savane sur du ciment by TSR Crew>, <Song Bouteille à la Seine by TSR Crew>, <Song Crimes et sentiments by TSR Crew>, <Song Le monde d'aujourd'hui by TSR Crew>, <Song Connexion Illicite by TSR Crew>, <Song Roue de Secours by TSR Crew (Ft. Anraye & Black M)>, <Song Besoin de ça ! by TSR Crew>, <Song Déterminés by TSR Crew>, <Song Détenus by TSR Crew>, <Song J'prends de l'âge by TSR Crew>, <Song Des rêves j'en ai plus by TSR Crew (Ft. Bruce Walla's)>, <Song Bloc opératoire by TSR Crew>, <Song Jeune du 18 by TSR Crew>, <Song Mauvaise Conjugaison by TSR Crew>, <Song Si on s'répète by TSR Crew>, <Song Toujours sur les rails by TSR Crew>, <Song Un oeil sur ma zone by TSR Crew>, <Song Rap grand gabarit by TSR Crew>, <Song Dur Comme Un Père by TSR Crew (Ft. Nikk & Swill)>}","{'Ugotrip', 'Shakur', 'Vinnie', 'ffe', 'shlag', 'Shlag', 'P3', 'seufs', 'Mbalax', 'grêve', 'bleuf', 'trom', 'Lampedusa', 'Anti-dékis', 'pétoman', 'Mesrines', 'couz', 'oim', 'pizzaiolo', ""l'16ième"", 'garde-à-vue', 'célèbro', 'lirycs', 'Mandela', 'Boulbinet', 'gémire', 'Hitchcock', 'babtous', 'jaqueteurs', 'M6', 'Anti-racistes', 'bédo', 'Azumi', 'Navigo', 'spliff', 'Brinks', 'dwoutich', 'travs', 'Rabbit', 'Kinte', 'Danacol', 'timps', 'Kunta', 'égotrip', 'Dubaï', 'Tanaka', 'GTA', 'seum', 'PPR', 'tiécart', 'inspi', 'réput', 'Urkel', 'tieks', 'Oooh', 'CREW', 'perpèt', 'Baumettes', 'Albator', 'Tzu', 'policophobie', 'keuf', 'Manix', 'GPIS', 'bike', ""l'18ème"", 'Ebola', 'chanmé', 'Charal', 'Pesci', 'crash-test', 'L’18ème', 'réél', 'TSR', 'tout-par', 'Outro', 'Jackie', 'dalleux', 'Gump', 'schla', 'ratture', 'shmits', 'IKEA', 'Goldorak', 'cies', 'cainfri', 'shtars', 'escort', 'Kirikou', ""MC'"", 'wack', 'tiers-quar', 'Tupac', 'Anti-gendarmes', 'des-des-des', 'nimpho', 'Wassim', 'schnou', 'uls', 'cô', ""mini-p'tit"", 'bizz', 'Jallet', 'iTunes', 'dé-dé-démarre', 'Amoudjaï', 'fatiha', 'd’(XXX', 'moonboots', 'Vin7', 'anti-BAC', 'zingam', 'fallir', 'Balavoine', 'rents', 'Sarko', 'técal', 'Ghostrider', ""Bailey'"", 'transacs', 'Djine', 'Ebay', 'BOMAYE', 'Crew', 'dés-con', 'stard', 'Scarface', 'sheitan', 'Gomm', 'yeuz', 'stonb', 'feuspli', 'T.S.R', 'éteinds', 'Anraye', 'Bizz', 'playa', 'chouara', 'Vahid', 'Maastricht', 'N.E.R.O', 'gueush', 'shlaggs', 'boloss', 'anticop', 're-frè', 'McFly', 'M.I.C', 'miff', 'goom', 're-fré', 'PCS', 'Spiderman', 'Mimisiku', 'mexprimer', 'punchlines', 'démentelle', 'contôle', 'smicar', 'crew', 'Pavarotti', 'l’1.8', 'taff', 'amîn', 'Kayzo', 'técale', 'Klose', 'nuir', 'capuchés', ""go'"", 'scret', 'Déter', 'tards', 'peace', 'Miroslav', 'Franprix', 'anti-police', 'pousse-toi', 'Armani', 'warm', 'v’-esqui', ""Mc'"", ""r'viennent"", 'OMRY', 'pête', 'Bubba', 'jcause', 'téma', 'Voynet', 'coivent', 'anti-cop', 'Disneyland', 'spliffs', 'commanches', 'Tabata', 'gangstas', 'Brad', 'Adjani', 'quets', 'claire-fontaine', 'inside', 'Anticop', 'amphét', ""Walla'"", 'intru', 'indescend', 'dé-dé-démarche', 'Amistad', 'DBZ', 'featuring', 'replay', 'tchek', 'O.M.R.I', 'Skyrock', 'Heineken', 'Maybe', 'OCB', 'heypèpepe', 'Sangohan', 'fuck', 'anti-flic', 'timent', 'kho', 'déter', 'P2', 'keufs', 'McBeal', 'Bilderberg', 'dé-dé-débat', 'schlags', 'Téma', 'Centrafrique', 'émoigne', ""domino'"", 'desh', 'G.A.V', 'belek', 'pillone', 'Omry', 'Sarkozy', 'BHL', 'McDonalds', 'jackter', 'tissmé', 'Skull'}"
Lyrics_all/Lyrics_Eva.json,"{<Song Vous by Eva>, <Song Alibi by Eva>, <Song Millions by Eva>, <Song Mood by Eva>, <Song Sentiments by Eva>, <Song Contrôler by Eva>, <Song Rodéo by Eva (Ft. Kidaki)>, <Song VTC by Eva>, <Song Eva* by Eva>, <Song Ennemi by Eva>, <Song Je m'ennuie by Eva>, <Song Mr.policeman by Eva>, <Song Wine by Eva (Ft. Alonzo)>, <Song Cœur à découvert by Eva>, <Song Balenciaga by Eva>, <Song Cœur noir by Eva>, <Song Connexion by Eva>, <Song 123 by Eva>, <Song Glow Up by Eva>, <Song Paname by Eva>, <Song On Fleek by Eva (Ft. Lartiste)>, <Song Toi by Eva>, <Song Chelou by Eva>, <Song PMD by Eva>, <Song Flex by Eva>, <Song Smile by Eva>, <Song Sisters by Eva>, <Song Bella by Eva>, <Song Promenade des Anglais by Eva>, <Song Côté by Eva (Ft. Still Fresh)>, <Song Fiable by Eva (Ft. Franglish)>, <Song Lovés by Eva>, <Song Anniversaire by Eva>, <Song 4 Matic by Eva>, <Song Étincelle by Eva>, <Song Kitoko by Eva (Ft. KeBlack & Naza)>, <Song Soldier by Eva>, <Song Poizzz by Eva>, <Song Jazz by Eva>, <Song Cendrillon by Eva (Ft. Naza)>, <Song Voyou by Eva>, <Song Lingo by Eva>}","{'shower', 'moved', 'showcase', 'attеndrai', 'gov', 'found', 'smiling', 'locked', 'Glow', 'Married', 'Fenty', 'rajeuls', 'Oubliе', 'rah', 'Djazzi', 'seum', 'turns', 'blowing', 'Matic', 'buried', 'vibes', 'reh', 'fleek', 'died', 'teum', 'Pré-refrain', 'marching', 'floor', 'puie', 'Post-refrain', 'blow', 'Outro', 'bleh', ""They'"", 'daughter', 'tchop', 'mmh', 'cô', 'behind', 'glow', 'exs', 'sistas', 'Sacem', 'B.I.G', 'gova', 'door', ""It'"", 'offer', 'Kassim', 'Shiny', 'Nothin', 'gows', 'keyhole', 'minds', 'Kidaki', 'Pouloulop', ""don'"", 'sisters', 'bathroom', 'Poulolop', ""it'"", ""we'"", 'Fleek', 'Peggy', 'dél', 'Mmh', 'taff', 'brah', 'WAllah', 'cemetery', 'whistle', 'laughing', 'wanna', 'Versace', 'mood', ""r'mettre"", 'Capuché', 'creeping', 'bendo', 'Rolex', 'Yah', 'Litavis', 'V6', 'schouffes', 'corazon', 'vibe', 'Olalah', 'griven', 'storys', 'pouloulop', 'Souley', 'Found', 'Panamera', 'floats', 'while', 'olalah', ""v'-esqui"", 'fuego', ""l'4Matic"", 'yah', 'Franglish', 'Kaira', ""ain'"", 'bubbles', 'FaceTime', 'téresse', 'Schyler', 'wife'}"
Lyrics_all/Lyrics_MafiaK1Fry.json,"{<Song Voyous en costard by Mafia K'1 Fry>, <Song K'1 Fry invasion (Remix) by Mafia K'1 Fry>, <Song M.I.S.T.A. by Mafia K'1 Fry>, <Song F.U.C.K. ton pote by Mafia K'1 Fry>, <Song Je désole mes parents by Mafia K'1 Fry>, <Song Guerre by Mafia K'1 Fry>, <Song Official by Mafia K'1 Fry (Ft. Lara Bellerose)>, <Song Rabzouz by Mafia K'1 Fry>, <Song Val 2 Meurtre by Mafia K'1 Fry>, <Song Balance by Mafia K'1 Fry>, <Song Rêves perdus by Mafia K'1 Fry>, <Song 94 Hall Stars by Mafia K'1 Fry>, <Song Mama by Mafia K'1 Fry>, <Song On vous gène by Mafia K'1 Fry>, <Song K'1 Fry Club by Mafia K'1 Fry>, <Song K'1 Fry invasion by Mafia K'1 Fry>, <Song Rusé (La gamberge) by Mafia K'1 Fry>, <Song C.B.R. by Mafia K'1 Fry>, <Song On débarque... by Mafia K'1 Fry>, <Song Story Mafia by Mafia K'1 Fry>, <Song Nuage de Fumée 2 by Mafia K'1 Fry>, <Song Traîner la nuit by Mafia K'1 Fry>, <Song Tout est possible by Mafia K'1 Fry>, <Song La balle by Mafia K'1 Fry>, <Song Survivor by Mafia K'1 Fry>, <Song Tout est possible (Remix) by Mafia K'1 Fry>, <Song La cerise sur le ghetto [Livret] by Mafia K'1 Fry>, <Song Marqués à vie by Mafia K'1 Fry>, <Song On gère by Mafia K'1 Fry (Ft. Princess (UK))>, <Song En bas des tours by Mafia K'1 Fry>, <Song Lourd by Mafia K'1 Fry>, <Song Pour ceux by Mafia K'1 Fry>, <Song Au bon vieux temps by Mafia K'1 Fry>, <Song Microbes by Mafia K'1 Fry (Ft. Les Affranchis)>, <Song Thug life by Mafia K'1 Fry>, <Song Ah ouais ? (Interlude)* by Mafia K'1 Fry>, <Song On n'a pas fini by Mafia K'1 Fry (Ft. AP du 113, Demon One, Dry, Jessy Money, Manu Key, Mista Flo, OGB & Selim du 94)>, <Song Tu vois ? by Mafia K'1 Fry>, <Song Mytho by Mafia K'1 Fry (Ft. Vitaa)>, <Song Freestyle Hall Stars by Mafia K'1 Fry (Ft. Beli Blanco, Béné (Rap), B.O. Digital, Croma, Dixon, Don Kan, Kaaris, Marechal, Niro, Sadek, Sofiane, Stokos & Tiers)>, <Song La pilule by Mafia K'1 Fry>, <Song Liberta by Mafia K'1 Fry>, <Song Incompris by Mafia K'1 Fry (Ft. Ablaye M'Baye & Mohamed Lamine)>, <Song Elle by Mafia K'1 Fry>, <Song La cerise sur le ghetto by Mafia K'1 Fry>, <Song L'État by Mafia K'1 Fry>}","{'Nacine', 'Shakur', 'Dolls', 'R1', 'G.A.Z', 'Hasni', 'boup', 'M.A.F', 'vercre', 'Wiskas', 'sista', 'cassos', 'Dadinho', 'K’1-K’1', 'OGB', 'aaaaaaaaaaaaah', 'gov', 'Neudarme', 'Marocco', 'M.A.D', 'G.I.R', 'Rimk', 'clandos', 'babtous', 'booty', 'Bessif', 'Trinita', 'Handek', 'niké', 'shouf', 'M6', 'K1', 'rajeuls', 'bess', 'Kery', 'spliff', 'Pukket', 'Samir', 'Brinks', 'CDI', 'sère', 'killeur', 'A.P', 'D.J', 'Assou', 'SSL', 'L.A', 'Rudy', 'wallou', 'Noos', 'Nordine', 'seum', 'hedda', 'de-mer', 'Pussycat', 'Wesh', 'réput', 'kâhba', 'Oooh', 'diques', 'fooleks', 'Rohff', 'hagra', 'Ronaldo', 'bicraveur', 'raaf', 'Val-de-Marne', 'keuf', 'P.I.N', 'Minguettes', 'C4', 'Halim', 'Boup', 'mendorme', 'Yezi', 'Hachem', 'ROH2F', 'khatailler', 'wesh', 'Everybody', 'Starfellah', 'Piétinage', 'joco', 'Sahbi', 'youv', 'Couplet2', 'ouahhhhh', 'Outro', 'Couplet4', 'Ptét', 'Ronaldinho', 'soces', 'Arbouchs', 'Ville-Join', 'chorba', 'Sheba', 'transsexués', 'Ahhh', ""qu'1/4"", 'Meuda', 'poucav', 'Lounès', 'Akim', 'R.O.H.F.F', 'reurs', 'Mamad', 'anti-karba', 'Hagra', 'R5', 'Zère', 'Défouraillage', 'Vitaa', 'hors-la-lois', 'têtes-à-têtes', 'hass', 'Tarterêts', 'cô', 'Loana', 'relou', 'Matoub', 'Yézi', 're-frés', 'cainfris', 'TF1', 'turevoi', 'Kahlouchs', 'Rédouane', 'Pattaya', 'Mandjao', 'MK', 'tèce', 'Fooleks', 'gonts', 'OGBitume', 'P.4', 'abbatage', 'scarlas', 'tej', 'varcreu', 'racailleux', ""r'gard"", 'Sous-merde', 'UB40', 'L.A.S', 'ziful', 'Ninety', 'Couplet3', 'ouuaah', 'rents', 'waouh', 'Sarko', 'Ouarzazat', 'Marbella', 'rabzas', 'RMI', 'Blahhh', 'de-spee', 'Rabzouz', 'Spliff', 'Rabzounette', 'oooh', 'sheba', 'stard', 'ex-sécheurs', 'Workaholiks', 'cheumch', 'fouleck', 'doll', 'RIMK', 'Khaled', 'tcheck', 'Couplet6', 'beefs', 'Khouya', 'Kingston', 'shlass', 'GangStarr', 'stos', 'jacking', 'Foolek', 'aç', 'anti-tarba', 'Landski', 'Vaulx-En-Velin', 'piétinage', 'hecheum', 'Larbi', 'habot', 'G.I.A', 'sensimilia', 'Mureaux', 'hella', 'crew', 'Neuhoff', 'Exctasy', 'arrète', 'lafiole', 'be-bom', 'R.G', 'Aaaaah', 'crari', 'falche', 'SACEM', 'Joinville-le-Pont', 'YZ', 'Val-de-monstres', 'X2', ""l'9"", 'Mosko', 'licepo', 'Kossovard', 'Manolo', 'drâ', 'Mista', 'Mantes-la-Jolie', 'C.O.R.O.N.A', 'aah', 'R.A.P', 'Cotorep', 'rabzouz', 'B.R.B', 'Wealstarr', 'Ohhhh', 'haut-lieu', 'D.E.M.O.N', 'Batman', 'raclis', 'M.A.H', 'aujourd’hui', 'Inchallah', 'foolek', 'perquize', 'rrrace', 'bizus', 'ohhhh', 'PS2', 'Beckham', 'K’1', 'Couplet1', 'Wikid', 'Seagle', 'Heineken', 'peura', 'fuck', 'rabza', 'tah', 'Princess', 'Mokobé', 'hagar', ""K'1"", 'refrés', 'rotca', 'ahmou', 'keufs', 'A86', 'reient', 'Younès', 'nigga', 'pécho', 'boîte-au-lettres', 'Fuck', 'coffees', 'babtou', ""Rim'"", 'DSD', 'fouleckeries', ""k'1"", ""rim'"", 'Waaaah', 'Passe-moi', 'bless', 'Liberta', 'refre', 'traâm', 'belek', 'Bissenti', 'brolic', 'P4', 'rnouch', 'Karlito', 'potca', 'mi-ange', 'ahnouch', 'Hammamet', 'B.S', 'Rabzas', 'Mokem', 'certs'}"
Lyrics_all/Lyrics_VéroniqueSanson.json,"{<Song Les Faux Magiciens by Véronique Sanson>, <Song Goodnight Sweetheart, Goodnight by Véronique Sanson>, <Song Y'a quelque chose là-dessous by Véronique Sanson>, <Song Les fiancés by Véronique Sanson>, <Song Sad Limousine by Véronique Sanson>, <Song Le paradis blanc by Véronique Sanson>, <Song Sale P'tite mélodie by Véronique Sanson>, <Song Les choses qu'on dit aux vieux amis by Véronique Sanson>, <Song Je veux être un homme by Véronique Sanson>, <Song Comme je l'imagine by Véronique Sanson>, <Song Attends-moi by Véronique Sanson>, <Song Say My Last Goodbye by Véronique Sanson>, <Song Christopher by Véronique Sanson>, <Song Si je danse pour toi by Véronique Sanson>, <Song Paranoïa by Véronique Sanson>, <Song Histoire sans intérêt by Véronique Sanson>, <Song Chanson sur ma drôle de vie by Véronique Sanson>, <Song Triel-sur-Seine, très tôt, le matin by Véronique Sanson>, <Song De l'autre côté de mon rêve by Véronique Sanson>, <Song Bouddha by Véronique Sanson>, <Song Bahia by Véronique Sanson>, <Song Morale by Véronique Sanson>, <Song Hôtel Biron-Chambre 22 by Véronique Sanson>, <Song Le temps est assassin by Véronique Sanson>, <Song Mon voisin (1) by Véronique Sanson>, <Song Loreleï by Véronique Sanson>, <Song Code secret by Véronique Sanson>, <Song Indestructible by Véronique Sanson>, <Song Sans foi ni loi by Véronique Sanson>, <Song Les délires d'Hollywood by Véronique Sanson>, <Song Alia Souza by Véronique Sanson>, <Song King Kong by Véronique Sanson>, <Song Dans la même ville by Véronique Sanson>, <Song Message personnel by Véronique Sanson>, <Song Longue distance by Véronique Sanson>, <Song Je suis la seule by Véronique Sanson>, <Song Chanson pour une fan by Véronique Sanson>, <Song Rien que de l'eau by Véronique Sanson>, <Song L'irréparable by Véronique Sanson>, <Song Si toutes les saisons by Véronique Sanson>, <Song L'étoile rouge by Véronique Sanson>, <Song Mon voisin (2) by Véronique Sanson>, <Song How Many Lies by Véronique Sanson>, <Song Annecy by Véronique Sanson>, <Song Jusqu'à la tombée du jour by Véronique Sanson>, <Song Il a tout ce que j'aime by Véronique Sanson>, <Song Je me fous de tout by Véronique Sanson>, <Song Le feu du ciel by Véronique Sanson>, <Song Tout va bien by Véronique Sanson>, <Song Une maison après la mienne by Véronique Sanson>, <Song Radio vipére by Véronique Sanson>, <Song Santa Monica by Véronique Sanson>, <Song Pour me comprendre by Véronique Sanson>, <Song Une nuit sur son épaule by Véronique Sanson>, <Song Si tu t'en vas by Véronique Sanson>, <Song Pour qui ? by Véronique Sanson>, <Song Vert vert vert by Véronique Sanson>, <Song Un être idéal by Véronique Sanson>, <Song J'aime un homme by Véronique Sanson>, <Song C'est bizarre by Véronique Sanson>, <Song Diego, libre dans sa tête by Véronique Sanson>, <Song Mortelles pensées by Véronique Sanson>, <Song Ces moments-là by Véronique Sanson>, <Song Des X et des I grecs by Véronique Sanson>, <Song C'est long, c'est court by Véronique Sanson>, <Song Avec un homme comme toi by Véronique Sanson>, <Song Le Bonheur à tout prix by Véronique Sanson>, <Song Un peu plus de noir by Véronique Sanson>, <Song J'ai perdu ton adresse by Véronique Sanson>, <Song Vue sur la mer by Véronique Sanson>, <Song Monsieur Dupont by Véronique Sanson>, <Song A Saint-Lazare by Véronique Sanson>, <Song Dis-lui (de revenir) by Véronique Sanson>, <Song L'homme de farandole by Véronique Sanson>, <Song Devine-moi by Véronique Sanson>, <Song Féminin by Véronique Sanson>, <Song La nuit se fait attendre by Véronique Sanson>, <Song L'écume de ma mémoire by Véronique Sanson>, <Song Y'a vraiment que l'amour qui vaille la peine by Véronique Sanson>, <Song Ma révérence by Véronique Sanson>, <Song L'amour est là by Véronique Sanson>, <Song Un amour qui m'irait bien by Véronique Sanson>, <Song Le Maudit by Véronique Sanson>, <Song La vie se fuit de moi by Véronique Sanson>, <Song Bernard's song (il n'est de nulle part) by Véronique Sanson>, <Song Salsa by Véronique Sanson>, <Song J'y perds des plumes by Véronique Sanson>, <Song Seras-tu là ? by Véronique Sanson>, <Song Tu sais que je t'aime bien by Véronique Sanson>, <Song La douceur du danger by Véronique Sanson>, <Song Clapotis de soleil by Véronique Sanson>, <Song Maso by Véronique Sanson>, <Song Attendre by Véronique Sanson>, <Song Cent fois by Véronique Sanson>, <Song Ainsi s'en va la vie by Véronique Sanson>, <Song De bric et de broc by Véronique Sanson>, <Song Lumière du jour by Véronique Sanson>, <Song Angela by Véronique Sanson>, <Song Odeur de neige by Véronique Sanson>, <Song Peut-être toi, peut-être moi by Véronique Sanson>, <Song Toi Et Moi by Véronique Sanson>, <Song Sans regrets by Véronique Sanson>, <Song Ma vieille Europe by Véronique Sanson>, <Song Louis by Véronique Sanson>, <Song When We're Together by Véronique Sanson>, <Song Juste un peu d'amour by Véronique Sanson>, <Song Juste pour toi by Véronique Sanson>, <Song 5e étage by Véronique Sanson>, <Song Ça vous dérange by Véronique Sanson>, <Song J'aime Magdaleno de Barcelona by Véronique Sanson>, <Song Doux dehors, fou dedans by Véronique Sanson>, <Song Étrange comédie by Véronique Sanson>, <Song Laisse-la vivre by Véronique Sanson>, <Song Comment crois-tu que la musique vienne by Véronique Sanson>, <Song La minute de silence by Véronique Sanson>, <Song Véronique by Véronique Sanson>, <Song Poussière de pollen by Véronique Sanson>, <Song Ma musique s'en va by Véronique Sanson>, <Song Le désir by Véronique Sanson>, <Song Je serai là by Véronique Sanson>, <Song Allah by Véronique Sanson>, <Song Les princes des villes by Véronique Sanson>, <Song Désir désir by Véronique Sanson>, <Song Louise by Véronique Sanson>, <Song Je me suis tellement manquée by Véronique Sanson>, <Song Mariavah by Véronique Sanson>, <Song Pour les Michel by Véronique Sanson>, <Song Un peu d'air pur, et hop ! by Véronique Sanson>, <Song La Groupie du pianiste by Véronique Sanson>, <Song Caméléon by Véronique Sanson>, <Song L'amour est différent by Véronique Sanson>, <Song Les hommes by Véronique Sanson>, <Song Docteur Jedi et mr Kill by Véronique Sanson>, <Song Donne-toi by Véronique Sanson>, <Song Je Les Hais by Véronique Sanson>, <Song Yayabo Aka Yayavo by Véronique Sanson>, <Song L'un sans l'autre by Véronique Sanson>, <Song Panne de cœur by Véronique Sanson>, <Song Zéro de conduite by Véronique Sanson (Ft. Zaz)>, <Song Toute seule by Véronique Sanson>, <Song Quelques mots d'amour by Véronique Sanson>, <Song Visiteur et voyageur by Véronique Sanson>, <Song L'amour qui bat by Véronique Sanson>, <Song Les délices d'Hollywood by Véronique Sanson>, <Song Harmonies by Véronique Sanson>, <Song Aquila by Véronique Sanson>, <Song Pour celle que j'aime by Véronique Sanson>, <Song On m'attend là-bas by Véronique Sanson>, <Song Dignes, dingues, donc... by Véronique Sanson>, <Song Redoutable by Véronique Sanson>, <Song Vols d'horizons by Véronique Sanson>, <Song J'ai la musique au moins by Véronique Sanson>, <Song Je reviens de loin by Véronique Sanson>, <Song Mi-maître mi-esclave by Véronique Sanson>, <Song C'est le moment by Véronique Sanson>, <Song Marie by Véronique Sanson>, <Song Fais attention à mon amour by Véronique Sanson>, <Song Les cloches de Carmel by Véronique Sanson>, <Song La loi des poules by Véronique Sanson>, <Song Maria de Tusha by Véronique Sanson>, <Song Qu'on me pardonne by Véronique Sanson>, <Song Full Tilt Frog by Véronique Sanson>, <Song J'ai l'honneur d'être une fille by Véronique Sanson>, <Song Tout dépend d'elle by Véronique Sanson>, <Song Suis ta musique où elle va by Véronique Sanson>, <Song Et s'il était une fois by Véronique Sanson>, <Song Tout est cassé tout est mort by Véronique Sanson>, <Song Jette-le by Véronique Sanson>, <Song Vancouver by Véronique Sanson>, <Song Besoin de personne by Véronique Sanson>, <Song Les tyrans by Véronique Sanson>, <Song Et je l'appelle encore by Véronique Sanson>, <Song Pas Bô, pas Bien by Véronique Sanson>, <Song Toute une vie sans te voir by Véronique Sanson>, <Song Y'a pas de doute, il faut que je m'en aille by Véronique Sanson>, <Song Jet set by Véronique Sanson>, <Song Cliques-claques by Véronique Sanson>, <Song Celui qui n'essaie pas by Véronique Sanson>, <Song Amoureuse by Véronique Sanson>}","{'Hide', 'qu""un', 'Noriega', 'Confidentially', ""would'"", 'toàujours', 'hacen', 'stranger', 'Outro', 'Beverly', 'strange', 'dreams', 'Might', 'йpaule', 'hear', 'allá', 'voilа', 'Loreleï', 'Talking', 'sueños', 'lazy', 'seem', 'Duvallier', 'ville-là', ""Don'"", ""it'"", 'sweetheart', ""we'"", 'aaaaaaaaaahhhhhh', 'Bokassa', 'esperen', ""rest'"", 'guess', 'Ooh', 'helping', 'Enluneillés', 'Carantec', ""d'6"", 'guilty', 'goodnight', 'parpadear', 'regardй', 'Funny', 'left', 'Angela', 'Stranger', ""wouldn'"", 'Unconsciously', 'rattatine', 'parlй', 'homme-là', 'Soûsa', 'Loguénolé', 'fue', 'ojos', ""couldn'"", 'dent-de-loup', 'йclats', 'leaving', 'Mariavah', 'Est-il', 'laughing', 'around', 'aaaaaaaaaaaaaahhhh', 'Holly', 'Orgeval', 'maybe', 'strangers', ""It'"", 'reqarde', 'looked', 'mкme', 'Eichman', 'Goodnight', 'Pré-refrain', 'mispronounce'}"
